timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1656547314523,52,GetaUser,200,OK,Thread Group 1-174,text,true,,1098,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,52,0,0
1656547314525,53,getUsersbyPage,200,OK,Thread Group 1-175,text,true,,1849,130,41,41,https://reqres.in/api/users?page=2,53,0,0
1656547314538,53,GetResources,200,OK,Thread Group 1-172,text,true,,1045,172,41,41,https://reqres.in/api/unknown/2,53,0,0
1656547314219,397,UnregisterUser,400,Bad Request,Thread Group 1-150,text,false,,805,213,41,41,https://reqres.in/api/register,397,0,0
1656547314177,443,UnregisterUser,400,Bad Request,Thread Group 1-148,text,false,,803,213,41,41,https://reqres.in/api/register,443,0,0
1656547314410,210,getUsers,200,OK,Thread Group 1-177,text,true,,1818,123,41,41,https://reqres.in/api/users,210,0,156
1656547314572,53,getUsersbyPage,200,OK,Thread Group 1-176,text,true,,1851,130,42,42,https://reqres.in/api/users?page=2,53,0,0
1656547314574,53,GetResources,200,OK,Thread Group 1-173,text,true,,1042,172,42,42,https://reqres.in/api/unknown/2,53,0,0
1656547314197,452,createUser,201,Created,Thread Group 1-165,text,true,,813,233,42,42,https://reqres.in/api/users/2,451,0,0
1656547314576,73,Usernotfound,404,Not Found,Thread Group 1-174,text,false,,801,171,42,42,https://reqres.in/api/users/23,72,0,0
1656547314578,71,GetaUser,200,OK,Thread Group 1-175,text,true,,1094,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,70,0,0
1656547314177,481,See users,200,OK,Thread Group 1-140,text,true,,82134,118,42,42,https://j17lt.csb.app/,393,0,17
1656547314462,212,getUsers,200,OK,Thread Group 1-178,text,true,,1820,123,41,41,https://reqres.in/api/users,212,0,156
1656547314620,54,getUsersbyPage,200,OK,Thread Group 1-177,text,true,,1843,130,41,41,https://reqres.in/api/users?page=2,54,0,0
1656547314218,457,See users,200,OK,Thread Group 1-141,text,true,,82158,118,42,42,https://j17lt.csb.app/,392,0,16
1656547314625,54,GetaUser,200,OK,Thread Group 1-176,text,true,,1102,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547314256,425,createUser,201,Created,Thread Group 1-166,text,true,,809,233,41,41,https://reqres.in/api/users/2,425,0,0
1656547314261,423,registerUser,400,Bad Request,Thread Group 1-158,text,false,,805,240,41,41,https://reqres.in/api/login,423,0,0
1656547314649,53,Usernotfound,404,Not Found,Thread Group 1-175,text,false,,799,171,41,41,https://reqres.in/api/users/23,53,0,0
1656547314649,55,GetResources,200,OK,Thread Group 1-174,text,true,,1045,172,41,41,https://reqres.in/api/unknown/2,55,0,0
1656547314296,412,UnregisterUser,400,Bad Request,Thread Group 1-151,text,false,,805,213,41,41,https://reqres.in/api/register,412,0,0
1656547314298,419,registerUser,400,Bad Request,Thread Group 1-159,text,false,,809,240,41,41,https://reqres.in/api/login,419,0,0
1656547314674,53,getUsersbyPage,200,OK,Thread Group 1-178,text,true,,1851,130,42,42,https://reqres.in/api/users?page=2,53,0,0
1656547314674,53,GetaUser,200,OK,Thread Group 1-177,text,true,,1098,143,42,42,https://reqres.in/api/users/2?fn=%24.first_name,53,0,0
1656547314679,58,Usernotfound,404,Not Found,Thread Group 1-176,text,false,,802,171,42,42,https://reqres.in/api/users/23,58,0,0
1656547314516,221,getUsers,200,OK,Thread Group 1-179,text,true,,1812,123,42,42,https://reqres.in/api/users,221,0,158
1656547314315,422,createUser,201,Created,Thread Group 1-167,text,true,,815,233,42,42,https://reqres.in/api/users/2,422,0,0
1656547314341,397,UnregisterUser,400,Bad Request,Thread Group 1-152,text,false,,807,213,42,42,https://reqres.in/api/register,397,0,0
1656547314702,54,GetResources,200,OK,Thread Group 1-175,text,true,,1042,172,42,42,https://reqres.in/api/unknown/2,54,0,0
1656547314337,426,registerUser,400,Bad Request,Thread Group 1-160,text,false,,807,240,42,42,https://reqres.in/api/login,426,0,0
1656547314567,211,getUsers,200,OK,Thread Group 1-180,text,true,,1820,123,42,42,https://reqres.in/api/users,211,0,155
1656547314727,55,GetaUser,200,OK,Thread Group 1-178,text,true,,1100,143,43,43,https://reqres.in/api/users/2?fn=%24.first_name,55,0,0
1656547314727,59,Usernotfound,404,Not Found,Thread Group 1-177,text,false,,796,171,43,43,https://reqres.in/api/users/23,59,0,0
1656547314388,400,UnregisterUser,400,Bad Request,Thread Group 1-153,text,false,,799,213,43,43,https://reqres.in/api/register,400,0,0
1656547314360,430,createUser,201,Created,Thread Group 1-168,text,true,,811,233,43,43,https://reqres.in/api/users/2,430,0,0
1656547314737,57,getUsersbyPage,200,OK,Thread Group 1-179,text,true,,1847,130,43,43,https://reqres.in/api/users?page=2,57,0,0
1656547314737,57,GetResources,200,OK,Thread Group 1-176,text,true,,1056,172,43,43,https://reqres.in/api/unknown/2,57,0,0
1656547314407,413,registerUser,400,Bad Request,Thread Group 1-161,text,false,,797,240,43,43,https://reqres.in/api/login,413,0,0
1656547314301,520,See users,200,OK,Thread Group 1-142,text,true,,82142,118,43,43,https://j17lt.csb.app/,388,0,16
1656547314416,411,createUser,201,Created,Thread Group 1-169,text,true,,817,233,42,42,https://reqres.in/api/users/2,411,0,0
1656547314280,547,See users,200,OK,Thread Group 1-143,text,true,,82155,118,42,42,https://j17lt.csb.app/,415,0,20
1656547314778,56,getUsersbyPage,200,OK,Thread Group 1-180,text,true,,1840,130,42,42,https://reqres.in/api/users?page=2,56,0,0
1656547314418,418,UnregisterUser,400,Bad Request,Thread Group 1-154,text,false,,803,213,42,42,https://reqres.in/api/register,418,0,0
1656547314782,56,Usernotfound,404,Not Found,Thread Group 1-178,text,false,,804,171,42,42,https://reqres.in/api/users/23,56,0,0
1656547314621,218,getUsers,200,OK,Thread Group 1-181,text,true,,1809,123,42,42,https://reqres.in/api/users,218,0,163
1656547314786,58,GetResources,200,OK,Thread Group 1-177,text,true,,1052,172,42,42,https://reqres.in/api/unknown/2,58,0,0
1656547314386,459,See users,200,OK,Thread Group 1-145,text,true,,82150,118,42,42,https://j17lt.csb.app/,394,0,23
1656547314794,55,GetaUser,200,OK,Thread Group 1-179,text,true,,1092,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,55,0,0
1656547314457,409,registerUser,400,Bad Request,Thread Group 1-162,text,false,,797,240,41,41,https://reqres.in/api/login,409,0,0
1656547314475,406,UnregisterUser,400,Bad Request,Thread Group 1-155,text,false,,799,213,41,41,https://reqres.in/api/register,406,0,0
1656547314467,419,createUser,201,Created,Thread Group 1-170,text,true,,807,233,41,41,https://reqres.in/api/users/2,419,0,0
1656547314676,210,getUsers,200,OK,Thread Group 1-182,text,true,,1813,123,41,41,https://reqres.in/api/users,210,0,158
1656547314834,53,GetaUser,200,OK,Thread Group 1-180,text,true,,1098,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,53,0,0
1656547314838,52,GetResources,200,OK,Thread Group 1-178,text,true,,1050,172,41,41,https://reqres.in/api/unknown/2,52,0,0
1656547314434,459,See users,200,OK,Thread Group 1-146,text,true,,82150,118,41,41,https://j17lt.csb.app/,393,0,17
1656547314839,54,getUsersbyPage,200,OK,Thread Group 1-181,text,true,,1849,130,41,41,https://reqres.in/api/users?page=2,54,0,0
1656547314849,53,Usernotfound,404,Not Found,Thread Group 1-179,text,false,,799,171,40,40,https://reqres.in/api/users/23,53,0,0
1656547314503,409,registerUser,400,Bad Request,Thread Group 1-163,text,false,,803,240,41,41,https://reqres.in/api/login,409,0,0
1656547314409,515,See users,200,OK,Thread Group 1-144,text,true,,82150,118,41,41,https://j17lt.csb.app/,412,0,17
1656547314887,52,getUsersbyPage,200,OK,Thread Group 1-182,text,true,,1841,130,40,40,https://reqres.in/api/users?page=2,52,0,0
1656547314887,54,Usernotfound,404,Not Found,Thread Group 1-180,text,false,,803,171,40,40,https://reqres.in/api/users/23,54,0,0
1656547314893,54,GetaUser,200,OK,Thread Group 1-181,text,true,,1090,143,41,41,https://reqres.in/api/users/2?fn=%24.first_name,54,0,0
1656547314726,224,getUsers,200,OK,Thread Group 1-183,text,true,,1807,123,41,41,https://reqres.in/api/users,224,0,154
1656547314541,418,UnregisterUser,400,Bad Request,Thread Group 1-156,text,false,,797,213,41,41,https://reqres.in/api/register,418,0,0
1656547314527,435,createUser,201,Created,Thread Group 1-171,text,true,,806,233,41,41,https://reqres.in/api/users/2,435,0,0
1656547314568,396,registerUser,400,Bad Request,Thread Group 1-164,text,false,,807,240,41,41,https://reqres.in/api/login,396,0,0
1656547314902,69,GetResources,200,OK,Thread Group 1-179,text,true,,1046,172,41,41,https://reqres.in/api/unknown/2,69,0,0
1656547314778,209,getUsers,200,OK,Thread Group 1-184,text,true,,1813,123,41,41,https://reqres.in/api/users,209,0,154
